alpha_g,alpha_l,rho_wood,c_wood
5.7400000000000007e-01,4.2599999999999993e-01,3.9691640556064920e+02,2.1349955154527436e+01
5.7500000000000007e-01,4.2499999999999993e-01,3.9600098726499687e+02,2.1356026653259931e+01
5.7600000000000007e-01,4.2399999999999993e-01,3.9508556896934448e+02,2.1362189249143533e+01
5.7699999999999996e-01,4.2300000000000004e-01,3.9417015067369226e+02,2.1368443172875164e+01
5.7799999999999996e-01,4.2200000000000004e-01,3.9325473237803988e+02,2.1374788658930697e+01
5.7899999999999996e-01,4.2100000000000004e-01,3.9233931408238755e+02,2.1381225945590028e+01
5.7999999999999996e-01,4.2000000000000004e-01,3.9142389578673522e+02,2.1387755274962625e+01
5.8099999999999996e-01,4.1900000000000004e-01,3.9050847749108283e+02,2.1394376893013561e+01
5.8199999999999996e-01,4.1800000000000004e-01,3.8959305919543050e+02,2.1401091049589972e+01
5.8299999999999996e-01,4.1700000000000004e-01,3.8867764089977811e+02,2.1407897998448068e+01
5.8399999999999996e-01,4.1600000000000004e-01,3.8776222260412578e+02,2.1414797997280559e+01
5.8499999999999996e-01,4.1500000000000004e-01,3.8684680430847345e+02,2.1421791307744659e+01
5.8599999999999997e-01,4.1400000000000003e-01,3.8593138601282112e+02,2.1428878195490487e+01
5.8699999999999997e-01,4.1300000000000003e-01,3.8501596771716873e+02,2.1436058930190065e+01
5.8799999999999997e-01,4.1200000000000003e-01,3.8410054942151635e+02,2.1443333785566779e+01
5.8899999999999997e-01,4.1100000000000003e-01,3.8318513112586402e+02,2.1450703039425363e+01
5.8999999999999997e-01,4.1000000000000003e-01,3.8226971283021169e+02,2.1458166973682438e+01
5.9099999999999997e-01,4.0900000000000003e-01,3.8135429453455936e+02,2.1465725874397535e+01
5.9199999999999997e-01,4.0800000000000003e-01,3.8043887623890697e+02,2.1473380031804719e+01
5.9299999999999997e-01,4.0700000000000003e-01,3.7952345794325464e+02,2.1481129740344681e+01
5.9399999999999997e-01,4.0600000000000003e-01,3.7860803964760225e+02,2.1488975298697465e+01
5.9499999999999997e-01,4.0500000000000003e-01,3.7769262135194987e+02,2.1496917009815689e+01
5.9599999999999997e-01,4.0400000000000003e-01,3.7677720305629759e+02,2.1504955180958380e+01
5.9699999999999998e-01,4.0300000000000002e-01,3.7586178476064521e+02,2.1513090123725366e+01
5.9799999999999998e-01,4.0200000000000002e-01,3.7494636646499288e+02,2.1521322154092243e+01
5.9899999999999998e-01,4.0100000000000002e-01,3.7403094816934049e+02,2.1529651592445962e+01
5.9999999999999998e-01,4.0000000000000002e-01,3.7311552987368816e+02,2.1538078763620977e+01
6.0099999999999998e-01,3.9900000000000002e-01,3.7220011157803583e+02,2.1546603996936028e+01
6.0199999999999998e-01,3.9800000000000002e-01,3.7128469328238344e+02,2.1555227626231559e+01
6.0299999999999998e-01,3.9700000000000002e-01,3.7036927498673111e+02,2.1563949989907702e+01
6.0399999999999998e-01,3.9600000000000002e-01,3.6945385669107873e+02,2.1572771430962955e+01
6.0499999999999998e-01,3.9500000000000002e-01,3.6853843839542640e+02,2.1581692297033470e+01
6.0599999999999998e-01,3.9400000000000002e-01,3.6762302009977401e+02,2.1590712940432994e+01
6.0699999999999998e-01,3.9300000000000002e-01,3.6670760180412174e+02,2.1599833718193509e+01
6.0799999999999998e-01,3.9200000000000002e-01,3.6579218350846935e+02,2.1609054992106486e+01
6.0899999999999999e-01,3.9100000000000001e-01,3.6487676521281696e+02,2.1618377128764855e+01
6.0999999999999999e-01,3.9000000000000001e-01,3.6396134691716463e+02,2.1627800499605669e+01
6.1099999999999999e-01,3.8900000000000001e-01,3.6304592862151225e+02,2.1637325480953457e+01
6.1199999999999999e-01,3.8800000000000001e-01,3.6213051032585997e+02,2.1646952454064291e+01
6.1299999999999999e-01,3.8700000000000001e-01,3.6121509203020759e+02,2.1656681805170582e+01
6.1399999999999999e-01,3.8600000000000001e-01,3.6029967373455526e+02,2.1666513925526584e+01
6.1499999999999999e-01,3.8500000000000001e-01,3.5938425543890287e+02,2.1676449211454692e+01
6.1599999999999999e-01,3.8400000000000001e-01,3.5846883714325048e+02,2.1686488064392449e+01
6.1699999999999999e-01,3.8300000000000001e-01,3.5755341884759821e+02,2.1696630890940330e+01
6.1799999999999999e-01,3.8200000000000001e-01,3.5663800055194582e+02,2.1706878102910331e+01
6.1899999999999999e-01,3.8100000000000001e-01,3.5572258225629349e+02,2.1717230117375308e+01
6.2000000000000000e-01,3.8000000000000000e-01,3.5480716396064111e+02,2.1727687356719159e+01
6.2100000000000000e-01,3.7900000000000000e-01,3.5389174566498878e+02,2.1738250248687780e+01
6.2200000000000000e-01,3.7800000000000000e-01,3.5297632736933639e+02,2.1748919226440897e+01
6.2300000000000000e-01,3.7700000000000000e-01,3.5206090907368406e+02,2.1759694728604693e+01
6.2400000000000000e-01,3.7600000000000000e-01,3.5114549077803173e+02,2.1770577199325320e+01
6.2500000000000000e-01,3.7500000000000000e-01,3.5023007248237934e+02,2.1781567088323264e+01
6.2600000000000000e-01,3.7400000000000000e-01,3.4931465418672701e+02,2.1792664850948597e+01
6.2700000000000000e-01,3.7300000000000000e-01,3.4839923589107462e+02,2.1803870948237133e+01
6.2800000000000000e-01,3.7200000000000000e-01,3.4748381759542235e+02,2.1815185846967452e+01
6.2900000000000000e-01,3.7100000000000000e-01,3.4656839929976996e+02,2.1826610019718935e+01
6.3000000000000000e-01,3.7000000000000000e-01,3.4565298100411758e+02,2.1838143944930636e+01
6.3100000000000001e-01,3.6899999999999999e-01,3.4473756270846525e+02,2.1849788106961174e+01
6.3200000000000001e-01,3.6799999999999999e-01,3.4382214441281286e+02,2.1861542996149609e+01
6.3300000000000001e-01,3.6699999999999999e-01,3.4290672611716053e+02,2.1873409108877219e+01
6.3400000000000001e-01,3.6599999999999999e-01,3.4199130782150820e+02,2.1885386947630380e+01
6.3500000000000001e-01,3.6499999999999999e-01,3.4107588952585587e+02,2.1897477021064407e+01
6.3600000000000001e-01,3.6399999999999999e-01,3.4016047123020348e+02,2.1909679844068457e+01
6.3700000000000001e-01,3.6299999999999999e-01,3.3924505293455110e+02,2.1921995937831440e+01
6.3800000000000001e-01,3.6199999999999999e-01,3.3832963463889877e+02,2.1934425829909078e+01
6.3900000000000001e-01,3.6099999999999999e-01,3.3741421634324644e+02,2.1946970054291974e+01
6.4000000000000001e-01,3.5999999999999999e-01,3.3649879804759411e+02,2.1959629151474864e+01
6.4100000000000001e-01,3.5899999999999999e-01,3.3558337975194172e+02,2.1972403668526923e+01
6.4200000000000002e-01,3.5799999999999998e-01,3.3466796145628939e+02,2.1985294159163264e+01
6.4300000000000002e-01,3.5699999999999998e-01,3.3375254316063700e+02,2.1998301183817581e+01
6.4400000000000002e-01,3.5599999999999998e-01,3.3283712486498467e+02,2.2011425309716007e+01
6.4500000000000002e-01,3.5499999999999998e-01,3.3192170656933234e+02,2.2024667110952127e+01
6.4600000000000002e-01,3.5399999999999998e-01,3.3100628827367996e+02,2.2038027168563264e+01
6.4700000000000002e-01,3.5299999999999998e-01,3.3009086997802763e+02,2.2051506070607989e+01
6.4800000000000002e-01,3.5199999999999998e-01,3.2917545168237524e+02,2.2065104412244906e+01
6.4900000000000002e-01,3.5099999999999998e-01,3.2826003338672291e+02,2.2078822795812734e+01
6.5000000000000002e-01,3.4999999999999998e-01,3.2734461509107058e+02,2.2092661830911698e+01
6.5100000000000002e-01,3.4899999999999998e-01,3.2642919679541819e+02,2.2106622134486251e+01
6.5200000000000002e-01,3.4799999999999998e-01,3.2551377849976586e+02,2.2120704330909174e+01
6.5300000000000002e-01,3.4699999999999998e-01,3.2459836020411348e+02,2.2134909052067044e+01
6.5400000000000003e-01,3.4599999999999997e-01,3.2368294190846115e+02,2.2149236937447142e+01
6.5500000000000003e-01,3.4499999999999997e-01,3.2276752361280882e+02,2.2163688634225739e+01
6.5600000000000003e-01,3.4399999999999997e-01,3.2185210531715649e+02,2.2178264797357922e+01
6.5700000000000003e-01,3.4299999999999997e-01,3.2093668702150410e+02,2.2192966089668836e+01
6.5800000000000003e-01,3.4199999999999997e-01,3.2002126872585171e+02,2.2207793181946482e+01
6.5900000000000003e-01,3.4099999999999997e-01,3.1910585043019938e+02,2.2222746753036045e+01
6.6000000000000003e-01,3.3999999999999997e-01,3.1819043213454700e+02,2.2237827489935793e+01
6.6100000000000003e-01,3.3899999999999997e-01,3.1727501383889472e+02,2.2253036087894579e+01
6.6200000000000003e-01,3.3799999999999997e-01,3.1635959554324234e+02,2.2268373250510962e+01
6.6300000000000003e-01,3.3699999999999997e-01,3.1544417724759001e+02,2.2283839689834007e+01
6.6400000000000003e-01,3.3599999999999997e-01,3.1452875895193762e+02,2.2299436126465736e+01
6.6500000000000004e-01,3.3499999999999996e-01,3.1361334065628523e+02,2.2315163289665346e+01
6.6600000000000004e-01,3.3399999999999996e-01,3.1269792236063296e+02,2.2331021917455143e+01
6.6700000000000004e-01,3.3299999999999996e-01,3.1178250406498057e+02,2.2347012756728297e+01
6.6800000000000004e-01,3.3199999999999996e-01,3.1086708576932824e+02,2.2363136563358371e+01
6.6900000000000004e-01,3.3099999999999996e-01,3.0995166747367585e+02,2.2379394102310741e+01
6.7000000000000004e-01,3.2999999999999996e-01,3.0903624917802352e+02,2.2395786147755889e+01
6.7100000000000004e-01,3.2899999999999996e-01,3.0812083088237119e+02,2.2412313483184626e+01
6.7200000000000004e-01,3.2799999999999996e-01,3.0720541258671881e+02,2.2428976901525264e+01
6.7300000000000004e-01,3.2699999999999996e-01,3.0628999429106648e+02,2.2445777205262811e+01
6.7400000000000004e-01,3.2599999999999996e-01,3.0537457599541409e+02,2.2462715206560166e+01
6.7500000000000004e-01,3.2499999999999996e-01,3.0445915769976176e+02,2.2479791727381421e+01
6.7600000000000005e-01,3.2399999999999995e-01,3.0354373940410937e+02,2.2497007599617280e+01
6.7700000000000005e-01,3.2299999999999995e-01,3.0262832110845710e+02,2.2514363665212599e+01
6.7800000000000005e-01,3.2199999999999995e-01,3.0171290281280471e+02,2.2531860776296185e+01
6.7900000000000005e-01,3.2099999999999995e-01,3.0079748451715233e+02,2.2549499795312752e+01
6.8000000000000005e-01,3.1999999999999995e-01,2.9988206622150000e+02,2.2567281595157265e+01
6.8100000000000005e-01,3.1899999999999995e-01,2.9896664792584761e+02,2.2585207059311529e+01
6.8200000000000005e-01,3.1799999999999995e-01,2.9805122963019534e+02,2.2603277081983197e+01
6.8300000000000005e-01,3.1699999999999995e-01,2.9713581133454295e+02,2.2621492568247202e+01
6.8400000000000005e-01,3.1599999999999995e-01,2.9622039303889062e+02,2.2639854434189644e+01
6.8500000000000005e-01,3.1499999999999995e-01,2.9530497474323823e+02,2.2658363607054195e+01
6.8600000000000005e-01,3.1399999999999995e-01,2.9438955644758585e+02,2.2677021025391110e+01
6.8700000000000006e-01,3.1299999999999994e-01,2.9347413815193357e+02,2.2695827639208822e+01
6.8800000000000006e-01,3.1199999999999994e-01,2.9255871985628119e+02,2.2714784410128239e+01
6.8900000000000006e-01,3.1099999999999994e-01,2.9164330156062886e+02,2.2733892311539748e+01
6.9000000000000006e-01,3.0999999999999994e-01,2.9072788326497647e+02,2.2753152328763033e+01
6.9100000000000006e-01,3.0899999999999994e-01,2.8981246496932414e+02,2.2772565459209705e+01
6.9200000000000006e-01,3.0799999999999994e-01,2.8889704667367175e+02,2.2792132712548870e+01
6.9300000000000006e-01,3.0699999999999994e-01,2.8798162837801942e+02,2.2811855110875594e+01
6.9400000000000006e-01,3.0599999999999994e-01,2.8706621008236709e+02,2.2831733688882483e+01
6.9500000000000006e-01,3.0499999999999994e-01,2.8615079178671471e+02,2.2851769494034237e+01
6.9600000000000006e-01,3.0399999999999994e-01,2.8523537349106238e+02,2.2871963586745444e+01
6.9700000000000006e-01,3.0299999999999994e-01,2.8431995519540999e+02,2.2892317040561522e+01
6.9800000000000006e-01,3.0199999999999994e-01,2.8340453689975772e+02,2.2912830942342982e+01
6.9900000000000007e-01,3.0099999999999993e-01,2.8248911860410533e+02,2.2933506392453015e+01
7.0000000000000007e-01,2.9999999999999993e-01,2.8157370030845300e+02,2.2954344504948498e+01
7.0100000000000007e-01,2.9899999999999993e-01,2.8065828201280061e+02,2.2975346407774506e+01
7.0200000000000007e-01,2.9799999999999993e-01,2.7974286371714823e+02,2.2996513242962362e+01
7.0300000000000007e-01,2.9699999999999993e-01,2.7882744542149590e+02,2.3017846166831358e+01
7.0399999999999996e-01,2.9600000000000004e-01,2.7791202712584362e+02,2.3039346350194162e+01
7.0499999999999996e-01,2.9500000000000004e-01,2.7699660883019135e+02,2.3061014978566050e+01
7.0599999999999996e-01,2.9400000000000004e-01,2.7608119053453896e+02,2.3082853252377991e+01
7.0699999999999996e-01,2.9300000000000004e-01,2.7516577223888657e+02,2.3104862387193695e+01
7.0799999999999996e-01,2.9200000000000004e-01,2.7425035394323424e+02,2.3127043613930731e+01
7.0899999999999996e-01,2.9100000000000004e-01,2.7333493564758186e+02,2.3149398179085757e+01
7.0999999999999996e-01,2.9000000000000004e-01,2.7241951735192958e+02,2.3171927344963972e+01
7.1099999999999997e-01,2.8900000000000003e-01,2.7150409905627720e+02,2.3194632389912915e+01
7.1199999999999997e-01,2.8800000000000003e-01,2.7058868076062487e+02,2.3217514608560627e+01
7.1299999999999997e-01,2.8700000000000003e-01,2.6967326246497248e+02,2.3240575312058368e+01
7.1399999999999997e-01,2.8600000000000003e-01,2.6875784416932015e+02,2.3263815828327896e+01
7.1499999999999997e-01,2.8500000000000003e-01,2.6784242587366782e+02,2.3287237502313506e+01
7.1599999999999997e-01,2.8400000000000003e-01,2.6692700757801543e+02,2.3310841696238825e+01
7.1699999999999997e-01,2.8300000000000003e-01,2.6601158928236310e+02,2.3334629789868593e+01
7.1799999999999997e-01,2.8200000000000003e-01,2.6509617098671072e+02,2.3358603180775415e+01
7.1899999999999997e-01,2.8100000000000003e-01,2.6418075269105839e+02,2.3382763284611674e+01
7.1999999999999997e-01,2.8000000000000003e-01,2.6326533439540600e+02,2.3407111535386754e+01
7.2099999999999997e-01,2.7900000000000003e-01,2.6234991609975373e+02,2.3431649385749552e+01
7.2199999999999998e-01,2.7800000000000002e-01,2.6143449780410134e+02,2.3456378307276573e+01
7.2299999999999998e-01,2.7700000000000002e-01,2.6051907950844895e+02,2.3481299790765604e+01
7.2399999999999998e-01,2.7600000000000002e-01,2.5960366121279662e+02,2.3506415346535153e+01
7.2499999999999998e-01,2.7500000000000002e-01,2.5868824291714429e+02,2.3531726504729786e+01
7.2599999999999998e-01,2.7400000000000002e-01,2.5777282462149191e+02,2.3557234815631482e+01
7.2699999999999998e-01,2.7300000000000002e-01,2.5685740632583958e+02,2.3582941849977132e+01
7.2799999999999998e-01,2.7200000000000002e-01,2.5594198803018722e+02,2.3608849199282375e+01
7.2899999999999998e-01,2.7100000000000002e-01,2.5502656973453486e+02,2.3634958476171853e+01
7.2999999999999998e-01,2.7000000000000002e-01,2.5411115143888253e+02,2.3661271314716096e+01
7.3099999999999998e-01,2.6900000000000002e-01,2.5319573314323017e+02,2.3687789370775143e+01
7.3199999999999998e-01,2.6800000000000002e-01,2.5228031484757778e+02,2.3714514322349082e+01
7.3299999999999998e-01,2.6700000000000002e-01,2.5136489655192545e+02,2.3741447869935691e+01
7.3399999999999999e-01,2.6600000000000001e-01,2.5044947825627310e+02,2.3768591736895296e+01
7.3499999999999999e-01,2.6500000000000001e-01,2.4953405996062074e+02,2.3795947669823072e+01
7.3599999999999999e-01,2.6400000000000001e-01,2.4861864166496841e+02,2.3823517438928928e+01
7.3699999999999999e-01,2.6300000000000001e-01,2.4770322336931605e+02,2.3851302838425173e+01
7.3799999999999999e-01,2.6200000000000001e-01,2.4678780507366372e+02,2.3879305686922169e+01
7.3899999999999999e-01,2.6100000000000001e-01,2.4587238677801133e+02,2.3907527827832109e+01
7.3999999999999999e-01,2.6000000000000001e-01,2.4495696848235897e+02,2.3935971129781166e+01
7.4099999999999999e-01,2.5900000000000001e-01,2.4404155018670664e+02,2.3964637487030227e+01
7.4199999999999999e-01,2.5800000000000001e-01,2.4312613189105429e+02,2.3993528819904373e+01
7.4299999999999999e-01,2.5700000000000001e-01,2.4221071359540193e+02,2.4022647075231333e+01
7.4399999999999999e-01,2.5600000000000001e-01,2.4129529529974960e+02,2.4051994226789169e+01
7.4500000000000000e-01,2.5500000000000000e-01,2.4037987700409724e+02,2.4081572275763396e+01
7.4600000000000000e-01,2.5400000000000000e-01,2.3946445870844491e+02,2.4111383251213748e+01
7.4700000000000000e-01,2.5300000000000000e-01,2.3854904041279252e+02,2.4141429210550879e+01
7.4800000000000000e-01,2.5200000000000000e-01,2.3763362211714016e+02,2.4171712240023194e+01
7.4900000000000000e-01,2.5100000000000000e-01,2.3671820382148783e+02,2.4202234455214125e+01
7.5000000000000000e-01,2.5000000000000000e-01,2.3580278552583547e+02,2.4232998001550051e+01
7.5100000000000000e-01,2.4900000000000000e-01,2.3488736723018312e+02,2.4264005054819190e+01
7.5200000000000000e-01,2.4800000000000000e-01,2.3397194893453079e+02,2.4295257821701693e+01
7.5300000000000000e-01,2.4700000000000000e-01,2.3305653063887843e+02,2.4326758540311271e+01
7.5400000000000000e-01,2.4600000000000000e-01,2.3214111234322604e+02,2.4358509480748591e+01
7.5500000000000000e-01,2.4500000000000000e-01,2.3122569404757371e+02,2.4390512945666810e+01
7.5600000000000001e-01,2.4399999999999999e-01,2.3031027575192135e+02,2.4422771270849548e+01
7.5700000000000001e-01,2.4299999999999999e-01,2.2939485745626902e+02,2.4455286825801544e+01
7.5800000000000001e-01,2.4199999999999999e-01,2.2847943916061666e+02,2.4488062014352433e+01
7.5900000000000001e-01,2.4099999999999999e-01,2.2756402086496431e+02,2.4521099275273937e+01
7.6000000000000001e-01,2.3999999999999999e-01,2.2664860256931195e+02,2.4554401082910800e+01
7.6100000000000001e-01,2.3899999999999999e-01,2.2573318427365959e+02,2.4587969947825883e+01
7.6200000000000001e-01,2.3799999999999999e-01,2.2481776597800723e+02,2.4621808417459750e+01
7.6300000000000001e-01,2.3699999999999999e-01,2.2390234768235490e+02,2.4655919076805134e+01
7.6400000000000001e-01,2.3599999999999999e-01,2.2298692938670254e+02,2.4690304549096712e+01
7.6500000000000001e-01,2.3499999999999999e-01,2.2207151109105021e+02,2.4724967496516566e+01
7.6600000000000001e-01,2.3399999999999999e-01,2.2115609279539785e+02,2.4759910620915761e+01
7.6700000000000002e-01,2.3299999999999998e-01,2.2024067449974550e+02,2.4795136664552494e+01
7.6800000000000002e-01,2.3199999999999998e-01,2.1932525620409314e+02,2.4830648410847211e+01
7.6900000000000002e-01,2.3099999999999998e-01,2.1840983790844078e+02,2.4866448685155238e+01
7.7000000000000002e-01,2.2999999999999998e-01,2.1749441961278842e+02,2.4902540355557331e+01
7.7100000000000002e-01,2.2899999999999998e-01,2.1657900131713609e+02,2.4938926333668650e+01
7.7200000000000002e-01,2.2799999999999998e-01,2.1566358302148373e+02,2.4975609575466709e+01
7.7300000000000002e-01,2.2699999999999998e-01,2.1474816472583140e+02,2.5012593082138782e+01
7.7400000000000002e-01,2.2599999999999998e-01,2.1383274643017904e+02,2.5049879900949321e+01
7.7500000000000002e-01,2.2499999999999998e-01,2.1291732813452666e+02,2.5087473126127957e+01
7.7600000000000002e-01,2.2399999999999998e-01,2.1200190983887433e+02,2.5125375899778625e+01
7.7700000000000002e-01,2.2299999999999998e-01,2.1108649154322197e+02,2.5163591412810465e+01
7.7800000000000002e-01,2.2199999999999998e-01,2.1017107324756961e+02,2.5202122905891066e+01
7.7900000000000003e-01,2.2099999999999997e-01,2.0925565495191728e+02,2.5240973670422715e+01
7.8000000000000003e-01,2.1999999999999997e-01,2.0834023665626492e+02,2.5280147049542304e+01
7.8100000000000003e-01,2.1899999999999997e-01,2.0742481836061259e+02,2.5319646439145533e+01
7.8200000000000003e-01,2.1799999999999997e-01,2.0650940006496020e+02,2.5359475288936206e+01
7.8300000000000003e-01,2.1699999999999997e-01,2.0559398176930785e+02,2.5399637103501234e+01
7.8400000000000003e-01,2.1599999999999997e-01,2.0467856347365552e+02,2.5440135443412174e+01
7.8500000000000003e-01,2.1499999999999997e-01,2.0376314517800316e+02,2.5480973926354029e+01
7.8600000000000003e-01,2.1399999999999997e-01,2.0284772688235080e+02,2.5522156228282132e+01
7.8700000000000003e-01,2.1299999999999997e-01,2.0193230858669847e+02,2.5563686084607962e+01
7.8800000000000003e-01,2.1199999999999997e-01,2.0101689029104611e+02,2.5605567291414701e+01
7.8900000000000003e-01,2.1099999999999997e-01,2.0010147199539372e+02,2.5647803706703410e+01
7.9000000000000004e-01,2.0999999999999996e-01,1.9918605369974139e+02,2.5690399251670840e+01
7.9100000000000004e-01,2.0899999999999996e-01,1.9827063540408903e+02,2.5733357912019702e+01
7.9200000000000004e-01,2.0799999999999996e-01,1.9735521710843670e+02,2.5776683739302438e+01
7.9300000000000004e-01,2.0699999999999996e-01,1.9643979881278435e+02,2.5820380852299500e+01
7.9400000000000004e-01,2.0599999999999996e-01,1.9552438051713199e+02,2.5864453438433209e+01
7.9500000000000004e-01,2.0499999999999996e-01,1.9460896222147966e+02,2.5908905755218193e+01
7.9600000000000004e-01,2.0399999999999996e-01,1.9369354392582727e+02,2.5953742131749671e+01
7.9700000000000004e-01,2.0299999999999996e-01,1.9277812563017491e+02,2.5998966970230619e+01
7.9800000000000004e-01,2.0199999999999996e-01,1.9186270733452258e+02,2.6044584747539094e+01
7.9900000000000004e-01,2.0099999999999996e-01,1.9094728903887022e+02,2.6090600016836962e+01
8.0000000000000004e-01,1.9999999999999996e-01,1.9003187074321789e+02,2.6137017409221272e+01
8.0100000000000005e-01,1.9899999999999995e-01,1.8911645244756554e+02,2.6183841635419739e+01
8.0200000000000005e-01,1.9799999999999995e-01,1.8820103415191318e+02,2.6231077487531550e+01
8.0300000000000005e-01,1.9699999999999995e-01,1.8728561585626082e+02,2.6278729840815121e+01
8.0400000000000005e-01,1.9599999999999995e-01,1.8637019756060846e+02,2.6326803655524184e+01
8.0500000000000005e-01,1.9499999999999995e-01,1.8545477926495610e+02,2.6375303978793777e+01
8.0600000000000005e-01,1.9399999999999995e-01,1.8453936096930377e+02,2.6424235946577774e+01
8.0700000000000005e-01,1.9299999999999995e-01,1.8362394267365141e+02,2.6473604785639615e+01
8.0800000000000005e-01,1.9199999999999995e-01,1.8270852437799908e+02,2.6523415815597925e+01
8.0900000000000005e-01,1.9099999999999995e-01,1.8179310608234672e+02,2.6573674451028907e+01
8.1000000000000005e-01,1.8999999999999995e-01,1.8087768778669434e+02,2.6624386203627282e+01
8.1100000000000005e-01,1.8899999999999995e-01,1.7996226949104201e+02,2.6675556684427772e+01
8.1200000000000006e-01,1.8799999999999994e-01,1.7904685119538965e+02,2.6727191606089111e+01
8.1300000000000006e-01,1.8699999999999994e-01,1.7813143289973729e+02,2.6779296785242696e+01
8.1400000000000006e-01,1.8599999999999994e-01,1.7721601460408496e+02,2.6831878144908025e+01
8.1500000000000006e-01,1.8499999999999994e-01,1.7630059630843260e+02,2.6884941716977181e+01
8.1600000000000006e-01,1.8399999999999994e-01,1.7538517801278024e+02,2.6938493644770698e+01
8.1700000000000006e-01,1.8299999999999994e-01,1.7446975971712789e+02,2.6992540185667281e+01
8.1800000000000006e-01,1.8199999999999994e-01,1.7355434142147553e+02,2.7047087713809855e+01
8.1900000000000006e-01,1.8099999999999994e-01,1.7263892312582320e+02,2.7102142722890616e+01
8.2000000000000006e-01,1.7999999999999994e-01,1.7172350483017084e+02,2.7157711829017810e+01
8.2100000000000006e-01,1.7899999999999994e-01,1.7080808653451848e+02,2.7213801773667051e+01
8.2200000000000006e-01,1.7799999999999994e-01,1.6989266823886615e+02,2.7270419426720220e+01
8.2300000000000006e-01,1.7699999999999994e-01,1.6897724994321379e+02,2.7327571789594934e+01
8.2400000000000007e-01,1.7599999999999993e-01,1.6806183164756141e+02,2.7385265998467876e+01
8.2500000000000007e-01,1.7499999999999993e-01,1.6714641335190908e+02,2.7443509327595223e+01
8.2600000000000007e-01,1.7399999999999993e-01,1.6623099505625672e+02,2.7502309192733801e+01
8.2700000000000007e-01,1.7299999999999993e-01,1.6531557676060439e+02,2.7561673154666412e+01
8.2800000000000007e-01,1.7199999999999993e-01,1.6440015846495203e+02,2.7621608922835243e+01
8.2900000000000007e-01,1.7099999999999993e-01,1.6348474016929967e+02,2.7682124359087229e+01
8.3000000000000007e-01,1.6999999999999993e-01,1.6256932187364734e+02,2.7743227481535456e+01
8.3100000000000007e-01,1.6899999999999993e-01,1.6165390357799495e+02,2.7804926468540916e+01
8.3200000000000007e-01,1.6799999999999993e-01,1.6073848528234259e+02,2.7867229662819021e+01
8.3299999999999996e-01,1.6700000000000004e-01,1.5982306698669035e+02,2.7930145575675578e+01
8.3399999999999996e-01,1.6600000000000004e-01,1.5890764869103802e+02,2.7993682891377013e+01
8.3499999999999996e-01,1.6500000000000004e-01,1.5799223039538566e+02,2.8057850471659915e+01
8.3599999999999997e-01,1.6400000000000003e-01,1.5707681209973333e+02,2.8122657360385187e+01
8.3699999999999997e-01,1.6300000000000003e-01,1.5616139380408097e+02,2.8188112788342323e+01
8.3799999999999997e-01,1.6200000000000003e-01,1.5524597550842859e+02,2.8254226178209560e+01
8.3899999999999997e-01,1.6100000000000003e-01,1.5433055721277626e+02,2.8321007149675815e+01
8.3999999999999997e-01,1.6000000000000003e-01,1.5341513891712390e+02,2.8388465524730893e+01
8.4099999999999997e-01,1.5900000000000003e-01,1.5249972062147154e+02,2.8456611333130301e+01
8.4199999999999997e-01,1.5800000000000003e-01,1.5158430232581921e+02,2.8525454818041645e+01
8.4299999999999997e-01,1.5700000000000003e-01,1.5066888403016685e+02,2.8595006441879793e+01
8.4399999999999997e-01,1.5600000000000003e-01,1.4975346573451449e+02,2.8665276892338170e+01
8.4499999999999997e-01,1.5500000000000003e-01,1.4883804743886213e+02,2.8736277088624217e+01
8.4599999999999997e-01,1.5400000000000003e-01,1.4792262914320978e+02,2.8808018187907024e+01
8.4699999999999998e-01,1.5300000000000002e-01,1.4700721084755745e+02,2.8880511591985893e+01
8.4799999999999998e-01,1.5200000000000002e-01,1.4609179255190509e+02,2.8953768954188675e+01
8.4899999999999998e-01,1.5100000000000002e-01,1.4517637425625273e+02,2.9027802186509415e+01
8.4999999999999998e-01,1.5000000000000002e-01,1.4426095596060040e+02,2.9102623466995102e+01
8.5099999999999998e-01,1.4900000000000002e-01,1.4334553766494804e+02,2.9178245247391871e+01
8.5199999999999998e-01,1.4800000000000002e-01,1.4243011936929565e+02,2.9254680261061505e+01
8.5299999999999998e-01,1.4700000000000002e-01,1.4151470107364332e+02,2.9331941531179567e+01
8.5399999999999998e-01,1.4600000000000002e-01,1.4059928277799096e+02,2.9410042379227136e+01
8.5499999999999998e-01,1.4500000000000002e-01,1.3968386448233863e+02,2.9488996433788554e+01
8.5599999999999998e-01,1.4400000000000002e-01,1.3876844618668628e+02,2.9568817639668371e+01
8.5699999999999998e-01,1.4300000000000002e-01,1.3785302789103392e+02,2.9649520267341217e+01
8.5799999999999998e-01,1.4200000000000002e-01,1.3693760959538159e+02,2.9731118922749118e+01
8.5899999999999999e-01,1.4100000000000001e-01,1.3602219129972923e+02,2.9813628557461318e+01
8.5999999999999999e-01,1.4000000000000001e-01,1.3510677300407684e+02,2.9897064479212723e+01
8.6099999999999999e-01,1.3900000000000001e-01,1.3419135470842451e+02,2.9981442362837605e+01
8.6199999999999999e-01,1.3800000000000001e-01,1.3327593641277215e+02,3.0066778261616314e+01
8.6299999999999999e-01,1.3700000000000001e-01,1.3236051811711980e+02,3.0153088619053435e+01
8.6399999999999999e-01,1.3600000000000001e-01,1.3144509982146747e+02,3.0240390281107008e+01
